post_id,account,days_since_last_post,days_since_first_post,post_number,posts_per_week,engagement_trend_7d,engagement_std_7d,posting_consistency,avg_gap_between_posts,is_after_pause,is_morning,is_afternoon,is_evening
945521986399963428,bemfebunja,-1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0
945524494535035233,bemfebunja,0.003460648148148148,0.003460648148148148,2,0.0,11.0,0.0,0.0,0.0,0,1,0,0
945531125385726436,bemfebunja,0.009155092592592593,0.012615740740740742,3,4045.484949832776,11.5,0.7071067811865476,0.0,0.0,0,0,1,0
946956250924517800,bemfebunja,1.9662962962962962,1.978912037037037,4,1664.5871559633026,11.666666666666666,0.5773502691896257,0.00402658028175673,0.006307870370370371,0,1,0,0
949876676625500740,bemfebunja,4.029421296296296,6.008333333333334,5,14.149188784521986,13.25,3.2015621187164243,1.131603427263977,0.6596373456790123,0,0,1,0
950843233589594832,bemfebunja,1.333599537037037,7.34193287037037,6,5.825242718446601,19.0,1.4142135623730951,1.9215996408001268,1.5020833333333332,0,0,0,1
950844778855074576,bemfebunja,0.0021296296296296298,7.3440625,7,5.72056442650112,18.333333333333332,1.5275252316519465,1.6658590104103244,1.4683865740740738,0,0,0,1
954987498787899775,bemfebunja,5.715856481481482,13.05991898148148,8,6.672056508233693,18.5,2.1213203435596424,1.6057357291620162,1.2240104166666665,0,0,1,0
954988414958111133,bemfebunja,0.0012731481481481483,13.06119212962963,9,4.287928591242111,18.333333333333332,1.5275252316519468,2.2429977789976667,1.8657027116402116,0,0,1,0
954989675279354302,bemfebunja,0.001736111111111111,13.06292824074074,10,4.823449450458889,17.5,2.0816659994661326,2.1787224178108566,1.632649016203704,0,0,1,0
954990787810101717,bemfebunja,0.0015393518518518519,13.064467592592592,11,5.358675995913655,17.4,1.8165902124584952,2.1092698571684916,1.4514364711934158,0,0,1,0
954991498526525924,bemfebunja,0.0009722222222222222,13.065439814814814,12,5.893849056938083,17.833333333333332,1.9407902170679516,2.0408096468989996,1.3064467592592595,0,0,1,0
955649751681927831,bemfebunja,0.9082175925925926,13.973657407407407,13,6.429175074898969,18.571428571428573,2.6367367999823097,1.9756889135443974,1.187767255892256,0,1,0,0
1010721348297755335,bemfebunja,75.98432870370371,89.95798611111111,14,6.512253545858444,0.0,0.0,1.8854732348032188,1.164471450617284,1,1,0,0
1010721795788049099,bemfebunja,0.0006134259259259259,89.95859953703703,15,1.089397442478935,17.0,0.0,20.829666160081068,6.919845085470087,0,1,0,0
1010725151600347905,bemfebunja,0.004629629629629629,89.96322916666666,16,1.167203586320508,20.5,4.949747468305833,20.0977533708429,6.425614252645503,0,1,0,0
1030404795551254614,bemfebunja,27.152743055555554,117.11597222222223,17,1.2449530884724893,0.0,0.0,19.437512366270802,5.997548611111112,1,0,1,0
1053846111983307004,bemfebunja,32.3428587962963,149.4588310185185,18,1.016086855977278,0.0,0.0,19.50898473196113,7.319748263888888,1,0,0,0
1057309376889555073,bemfebunja,4.778391203703704,154.23722222222221,19,0.8430415194695864,30.0,0.0,19.840505648706262,8.791695942265795,0,0,0,1
1057579361595623577,bemfebunja,0.3725115740740741,154.6097337962963,20,0.8623080608154106,37.5,10.606601717798213,19.27134787759192,8.568734567901235,0,0,0,0
1059424133104863737,bemfebunja,2.545289351851852,157.15502314814816,21,0.9055057308646225,60.0,21.213203435596427,18.82254088516068,8.137354410331383,0,0,1,0
1059798033806461702,bemfebunja,0.5158912037037037,157.67091435185185,22,0.9353821281386906,57.666666666666664,15.534906930308058,18.363138776480245,7.857751157407408,0,0,0,0
1059798935548267284,bemfebunja,0.001238425925925926,157.67215277777777,23,0.9767178723676329,55.5,13.403979508588733,17.96973643548803,7.508138778659613,0,0,0,0
1060491598052264322,bemfebunja,0.9556944444444444,158.62784722222221,24,1.0211061190171766,57.2,12.214745187681977,17.609549058599825,7.166916035353537,0,0,0,0
1078254230192589703,bemfebunja,24.507766203703703,183.13561342592592,25,1.0590826449573403,0.0,0.0,17.253356054191197,6.896862922705315,1,0,1,0
1080627760636954885,bemfebunja,3.274849537037037,186.41046296296295,26,0.9555760167357258,24.0,0.0,17.252780171919277,7.630650559413579,0,0,0,1
1081654337948683186,bemfebunja,1.416400462962963,187.82686342592592,27,0.9763400460850782,25.0,1.4142135623730951,16.911975326473307,7.456418518518517,0,1,0,0
1088188407071443487,bemfebunja,9.015300925925926,196.84216435185186,28,1.0062458401991934,0.0,0.0,16.61256933517366,7.2241101317663805,1,1,0,0
1110889617993828814,bemfebunja,31.32170138888889,228.16386574074073,29,0.9957216262347811,0.0,0.0,16.29361134126657,7.290450531550067,1,0,1,0
1115528832027265891,bemfebunja,6.400902777777778,234.56476851851852,30,0.8897114332322276,29.0,0.0,16.621496584873537,8.148709490740739,0,0,0,0
1115531030631091106,bemfebunja,0.0030324074074074073,234.56780092592592,31,0.89527511452949,21.5,10.606601717798213,16.3252122113365,8.088440293742018,0,0,0,0
1115531748704324528,bemfebunja,0.0009837962962962962,234.56878472222223,32,0.9251056587622882,18.333333333333332,9.291573243177568,16.109053139190777,7.818926697530864,0,0,0,0
1115532455109004231,bemfebunja,0.0009837962962962962,234.56976851851852,33,0.9549437716755969,17.0,8.04155872120988,15.900413840570671,7.566734991039426,0,0,0,0
1115577632158714768,bemfebunja,0.06232638888888889,234.6320949074074,34,0.9847816343040954,16.4,7.092249290598858,15.698928083101263,7.330305266203704,0,0,0,0
1116628697864013953,bemfebunja,1.4501967592592593,236.08229166666666,35,1.0143539829618011,13.8,1.4832396974191326,15.503396236828905,7.110063482042649,0,0,1,0
1122873080082925970,bemfebunja,8.615601851851851,244.69789351851853,36,1.037773728263891,0.0,0.0,15.297515492669278,6.94359681372549,1,0,0,0
1122877553685629414,bemfebunja,0.0061805555555555555,244.70407407407407,37,1.0298413132066004,18.0,0.0,15.073522827575218,6.991368386243386,0,0,0,0
1122878485014055418,bemfebunja,0.0012847222222222223,244.7053587962963,38,1.0584212828495794,15.0,4.242640687119285,14.902171046863463,6.797335390946502,0,0,0,0
