post_id,video_duration,video_fps,video_frame_count,video_width,video_height,video_aspect_ratio,video_resolution,video_motion_mean,video_motion_std,video_motion_max,video_motion_pacing,video_scene_changes,video_scene_change_rate,video_brightness_mean,video_brightness_std,video_brightness_range,video_color_variation,video_edge_complexity_mean,video_edge_complexity_std,video_optical_flow_mean,video_optical_flow_max
3366806123491044849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358984459772304336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358809293054530846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357700832149297954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357700832275042769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357700832283417844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357695527109775728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354781738005332011,87.5,30.0,2625.0,720.0,1280.0,0.5625,921600.0,59.521908564814815,20.863907783077668,82.44123372395833,14.409526198814655,0.0,0.0,143.1860366263441,22.14970243079426,96.48551215277777,62.66141928008897,12.411979691700267,6.548904106373368,6.1791229248046875,7.31815767288208
3354401678412926336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354401678421274627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354401678429705359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354401678463232702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350847526923908503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342159481857100330,80.36666666666666,30.0,2411.0,720.0,1280.0,0.5625,921600.0,13.590716362847223,8.430369814373416,29.79476779513889,7.902708221084769,0.0,0.0,45.09236552139337,8.199000943392615,43.288172743055554,37.270990951144306,6.478804393481183,2.0211188400243834,4.471081733703613,7.544049263000488
3339624300713376957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339624300587687308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339624300587756543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339624300604397520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331596616389607969,17.733333333333334,30.0,532.0,720.0,1280.0,0.5625,921600.0,50.04449103242607,36.01311658375021,141.90153211805554,20.839677589699072,1.0,0.05639097744360902,92.33942426893447,57.07210841336315,156.969072265625,54.845513037290374,22.566849772135416,21.7869813843547,1.1095008850097656,7.424437046051025
3321962818978748408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310239142675830821,64.3,30.0,1929.0,720.0,1280.0,0.5625,921600.0,54.71977311197916,21.491439602662005,105.29196072048612,20.96232358267481,1.0,0.015552099533437015,125.12705697664651,29.413007738931814,151.58033637152778,56.18794171760154,24.485171475974457,11.239339498141975,10.409429550170898,11.945990562438965
3302606504804750719,90.04,25.0,2251.0,640.0,1138.0,0.562390158172232,728320.0,15.8276466846075,11.338994895359619,44.176388126098416,6.87512863803709,1.0,0.011106175033318524,42.09839099438744,12.064489878573948,53.48460429481547,44.04098566017908,7.891102236167017,4.587390865420389,3.580289125442505,5.915843963623047
3302602862018417010,90.04,25.0,2251.0,640.0,1138.0,0.562390158172232,728320.0,16.818359466534854,12.700181594319423,44.72404437609842,10.595631656793527,1.0,0.011106175033318524,44.986570463532516,13.05020318874469,50.133699472759226,38.02158742073335,6.73198771188843,2.936414731202798,3.563282012939453,4.919214725494385
3302593294106248815,90.04,25.0,2251.0,640.0,1138.0,0.562390158172232,728320.0,9.841310321470415,7.299777303921756,39.621758293057994,4.712420790785407,1.0,0.011106175033318524,37.064545449713705,10.80064487969922,47.84574912126537,51.036676482205664,13.599076885736153,4.858970068936731,2.531388521194458,3.776782751083374
3302590186890211331,90.02335669002336,29.97,2698.0,640.0,1138.0,0.562390158172232,728320.0,15.580186456502638,8.165160897062226,34.619058930140596,7.638461920868432,2.0,0.022216456634544104,37.08537650943931,11.826398000082007,55.673775263620385,40.22537951341103,12.500228320412154,6.270216860904105,5.06487512588501,7.562140464782715
3302548152632506184,90.03333333333333,30.0,2701.0,720.0,1280.0,0.5625,921600.0,13.790076533564815,12.54608334270422,53.07890190972222,9.088702518857758,2.0,0.022213994816734542,34.51822216621864,15.93009083824222,62.91335394965277,61.618237574265294,13.048828125,7.373486420225819,2.330805778503418,7.091524600982666
3302520808303789875,90.04,25.0,2251.0,720.0,1280.0,0.5625,921600.0,3.92001978443287,7.518331014916366,34.588741319444445,3.758066219169061,3.0,0.03331852509995557,44.922011893761194,8.630861625895307,38.49957899305556,33.8857155622896,6.551458543346772,1.4976287591277184,1.6325573921203613,9.238367080688477
3302517380324421338,90.04,25.0,2251.0,640.0,1138.0,0.562390158172232,728320.0,6.8136159014352655,8.998313408605487,34.98710182337434,6.155687628780073,3.0,0.03331852509995557,46.901775982907196,11.388072640667236,39.85603031634446,35.96382340970363,6.587568518269175,3.4154133763373387,1.236545205116272,4.284449100494385
3302512017696912714,423.12312312312315,29.97,12681.0,640.0,360.0,1.7777777777777777,230400.0,81.46364149305556,14.059470903527401,123.87386284722223,14.985064954501912,1.0,0.0023633782824698368,108.81731350806454,39.884994204561856,183.54403645833332,49.36460788706856,26.569426243279572,13.5587964876577,12.246368408203125,15.52072525024414
3302457955953850183,90.04,25.0,2251.0,640.0,1138.0,0.562390158172232,728320.0,8.534480219317516,11.849842289716316,46.505883402899826,6.518785414520332,1.0,0.011106175033318524,41.497489582742794,11.719444670950676,48.85077301186292,46.013600957389954,7.830260271982538,3.4791080968163213,3.1225221157073975,5.4915571212768555
3302451955792251037,90.07279417646589,25.002,2252.0,640.0,1138.0,0.562390158172232,728320.0,8.917637851493849,10.947239065495994,39.12800966608084,5.895660300890855,2.0,0.02220426287744227,41.317009494231534,10.037852995012866,60.04011148945519,43.97516101952015,13.314982070979081,4.808117803254192,2.1380364894866943,4.684231758117676
3302431768707734530,90.05838598736304,25.006,2252.0,720.0,1280.0,0.5625,921600.0,16.668920500578704,14.059462425245796,52.04051866319445,7.261984442349137,2.0,0.022207815275310832,44.16628223706318,11.220542175429596,52.03296006944444,41.067869133589554,8.59605699764785,4.366336806091805,3.9855260848999023,6.270271301269531
3302422195619798937,90.02335669002336,29.97,2698.0,720.0,1280.0,0.5625,921600.0,16.68030504918982,8.041656269065278,31.672862413194444,7.52390606291906,0.0,0.0,38.315261641745074,8.845336767952404,30.36594075520833,54.37421523150665,9.040791435651881,4.890736893282141,4.364264488220215,6.759255409240723
3302398887981503114,90.05071399973308,29.972,2699.0,720.0,1280.0,0.5625,921600.0,11.147280707465276,7.105772606972042,33.57243489583333,4.957704703963123,1.0,0.011104853649499816,37.62858846466173,10.393133969799203,42.63124240451389,47.81377835987686,11.671915952620965,4.708194155561914,2.991621732711792,4.041138648986816
3302354377155258929,90.04166666666667,24.0,2161.0,720.0,1280.0,0.5625,921600.0,16.56250669126158,7.634410589729349,41.60792209201389,5.531754145713602,1.0,0.011105969458583989,30.4315724406362,13.283813776362773,60.68562282986111,74.32814214092092,5.677163138440859,3.8035587623457934,3.0614101886749268,3.498405933380127
3301722445983603800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301722445992049592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301722446109402658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301006097766892999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301006097884364384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301006097892549225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297253095406852833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297253095423623633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297253095549612610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297253095557987824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293132225952364409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287909283316621946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287909283425615637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278469938897501562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275427373352986168,89.33333333333333,30.0,2680.0,720.0,1280.0,0.5625,921600.0,53.20887254050925,32.72623744570885,183.56557942708332,17.845928482698756,1.0,0.01119402985074627,140.57619445144488,28.392233516279255,183.55309027777778,47.22499425618559,12.340351982526881,6.861453463088125,10.03351879119873,12.510096549987793
3268381682634011197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261305811582323691,40.5,30.0,1215.0,720.0,1280.0,0.5625,921600.0,65.2252523509838,16.167742630050604,127.42604166666666,13.387983903556032,1.0,0.024691358024691357,131.126576640905,30.952716982739137,174.64667643229168,53.81757191129595,12.793199764784948,6.911933390434008,9.526625633239746,12.575871467590332
3248017321474234941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242942733182727377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241466796008271471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227633248595789352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221349512195462164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209556066010724093,18.266666666666666,30.0,548.0,720.0,1280.0,0.5625,921600.0,16.2349720775463,33.169885158006686,103.0440353732639,33.485120442708336,3.0,0.1642335766423358,167.02739177307348,22.515786518602404,76.69393880208334,60.44008322521674,14.925777574764785,4.908618770066432,2.455235004425049,13.288911819458008
3203813646820586749,14.033333333333333,30.0,421.0,1080.0,608.0,1.7763157894736843,656640.0,35.80920433317089,11.373783701788362,62.696922210038984,7.017268686563151,2.0,0.14251781472684086,88.55848591853739,28.832965099852384,117.63794011939571,63.723026455025995,29.741481560083002,13.450069186926738,7.785468101501465,15.269121170043945
3201458729900415432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197402379000114848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197402379008361878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197402379008408021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197402379008508325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197402379134217444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195921781702075159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192418412907877372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190935393818805302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190935393592311597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189180224957327086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185937150676354411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184380860863081328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182316335624057137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182316335682695911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176926389761309562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176926389769621953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175550161292766975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175550161418538537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830114926315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830123444696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830123520083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830131842576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830257570352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830257605407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830282905518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830316238713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174701830383455374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171136248216243515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171136041554366103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171135817050055697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169212968555216857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165394248120587792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161650493026499574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161650493202855647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158274225962962467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157273049339270902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153770213842541280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153770214010263845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152914070093397573,87.06666666666666,30.0,2612.0,720.0,1280.0,0.5625,921600.0,53.151209816261584,25.975883269163543,139.51797634548612,20.574309072677206,1.0,0.011485451761102604,110.62733856966848,49.38246201252424,254.99947374131943,54.35702583025137,28.8071294312836,14.904289992952123,11.111980438232422,16.07630729675293
3151525204481200494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151525204632039712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150114010507680159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150114010734093410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148977955846828630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148977955863764385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144255268301645708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144255268301729471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143762734547040964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139968875019091138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139880377553476693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139879688798344014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131369052808383839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131369052816549344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131369052816755787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115281530332133984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115281530508472932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107283343449508378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106712027050635266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083638747230182778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064546065571951045,14.166666666666666,30.0,425.0,720.0,1280.0,0.5625,921600.0,10.358728479456017,12.579255122620967,67.80927734375,6.244551866319445,2.0,0.1411764705882353,101.39738596270162,28.059363389754836,117.1039919704861,22.906271637152024,9.032972635248655,2.722366090622165,0.8365340232849121,2.33465313911438
3064106272472820113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064106272741292610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032786331072541325,89.96666666666667,30.0,2699.0,720.0,1280.0,0.5625,921600.0,45.63684161603009,18.96986451508158,74.30559461805555,16.812495622306034,0.0,0.0,140.69267564124104,19.40523153842692,61.650101996527766,53.84718957638861,16.31310588877688,8.489658708078574,9.493732452392578,12.757966995239258
3022700784060699746,55.43333333333333,30.0,1663.0,720.0,1280.0,0.5625,921600.0,61.8848025173611,21.395103024872434,142.54051432291666,17.434493983477015,1.0,0.01803968731208659,128.31381492915546,26.99112681859704,163.46401584201388,43.58907973412261,9.9538327452957,5.4459067824405185,9.019720077514648,12.209844589233398
3019121881023549845,23.2,30.0,696.0,720.0,1280.0,0.5625,921600.0,48.5715777271412,19.249557881898422,98.45724826388889,15.686904184626435,1.0,0.04310344827586207,120.99982537382392,24.09453352716317,136.5513986545139,54.61641016018266,11.551688508064515,5.175400919540787,8.099156379699707,15.567214012145996
3013183146360822365,57.8,30.0,1734.0,720.0,1280.0,0.5625,921600.0,52.25942556423612,22.277915551556596,85.08428927951388,27.88639614762931,0.0,0.0,117.67055583557347,11.956973028019384,53.439878472222205,54.54820168353875,13.343961063508063,5.845669472669287,10.727107048034668,22.83086585998535
2999455834490653230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998641783732601082,158.76666666666668,30.0,4763.0,720.0,1280.0,0.5625,921600.0,55.71679788773148,23.424336915062362,113.85713433159722,18.312520616319446,4.0,0.02519420533277346,106.00131023885528,4.694980046522555,21.924962022569446,62.415986702522595,35.145998718918015,8.590404634107625,14.067789077758789,20.16297149658203
2992869138227620204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984913539988718362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984913539988723447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
